frame_index,t_start,t_end,left_events,right_events,processing_seconds
2434,1750922012.3482614,1750922012.3602614,196933,217844,0.34124298600363545
2435,1750922012.3602614,1750922012.3722615,190580,206340,0.3294065009977203
2436,1750922012.3722615,1750922012.3842616,194325,212321,13.698685352996108
2437,1750922012.3842616,1750922012.3962617,181890,196328,0.3181686489988351
2438,1750922012.3962617,1750922012.4082618,180958,200219,0.31621847199858166
2439,1750922012.4082618,1750922012.4202619,180253,194349,0.3097394799988251
2440,1750922012.4202619,1750922012.432262,186159,200260,0.321289302999503
2441,1750922012.432262,1750922012.444262,214191,234885,0.36533004700322635
2442,1750922012.444262,1750922012.456262,203953,219075,0.3464014130004216
2443,1750922012.456262,1750922012.4682622,175919,184376,0.3094032069930108
2444,1750922012.4682622,1750922012.4802623,174227,184616,0.3179234489944065
2445,1750922012.4802623,1750922012.4922624,174004,184946,0.29995300200243946
2446,1750922012.4922624,1750922012.5042624,185919,197613,0.31436016800580546
2447,1750922012.5042624,1750922012.5162625,199997,212846,0.33573533600429073
2448,1750922012.5162625,1750922012.5282626,194573,205868,0.3305182119947858
2449,1750922012.5282626,1750922012.5402627,185897,196844,0.3185606120096054
2450,1750922012.5402627,1750922012.5522628,186906,191048,0.31511225100257434
2451,1750922012.5522628,1750922012.5642629,183986,192677,0.3150300549896201
2452,1750922012.5642629,1750922012.576263,192140,204217,0.33111676400585566
2453,1750922012.576263,1750922012.588263,199246,209075,0.3373610569979064
2454,1750922012.588263,1750922012.600263,203718,215196,0.34696444201108534
2455,1750922012.600263,1750922012.6122632,195264,216101,0.3393048599973554
2456,1750922012.6122632,1750922012.6242633,201086,221363,0.34684689799905755
2457,1750922012.6242633,1750922012.6362634,191760,202797,0.34203979300218634
2458,1750922012.6362634,1750922012.6482635,203469,210448,0.34119886200642213
2459,1750922012.6482635,1750922012.6602635,213382,224879,0.3621908770001028
2460,1750922012.6602635,1750922012.6722636,219700,227836,0.3718979789991863
2461,1750922012.6722636,1750922012.6842637,196020,202507,0.34117465300369076
2462,1750922012.6842637,1750922012.6962638,194345,204379,0.3340408610092709
2463,1750922012.6962638,1750922012.7082639,221933,239329,0.37475135999557097
2464,1750922012.7082639,1750922012.720264,222737,230206,0.3735524139920017
2465,1750922012.720264,1750922012.732264,213979,222062,0.36280286200053524
2466,1750922012.732264,1750922012.7442641,214468,220571,0.35850036799092777
2467,1750922012.7442641,1750922012.7562642,218287,226861,0.3692865310003981
2468,1750922012.7562642,1750922012.7682643,216106,220861,0.36449650600843597
2469,1750922012.7682643,1750922012.7802644,208609,215697,0.3580633129895432
2470,1750922012.7802644,1750922012.7922645,211568,220873,0.3739836189924972
2471,1750922012.7922645,1750922012.8042645,212375,221741,0.3532062459998997
2472,1750922012.8042645,1750922012.8162646,211707,221785,0.3617504279973218
2473,1750922012.8162646,1750922012.8282647,212465,222926,0.36238785699242726
2474,1750922012.8282647,1750922012.8402648,218161,228999,0.3652237650094321
2475,1750922012.8402648,1750922012.852265,225392,238206,0.37763638600881677
2476,1750922012.852265,1750922012.864265,218070,232087,0.3713566710066516
2477,1750922012.864265,1750922012.876265,214194,227818,0.3633122900064336
2478,1750922012.876265,1750922012.8882651,223544,239224,0.37846913299290463
2479,1750922012.8882651,1750922012.9002652,249591,261161,0.4198081509966869
2480,1750922012.9002652,1750922012.9122653,219386,235932,0.3753017870039912
2481,1750922012.9122653,1750922012.9242654,211992,231201,0.36112176699680276
2482,1750922012.9242654,1750922012.9362655,209606,237483,0.37298335299419705
2483,1750922012.9362655,1750922012.9482656,215874,245517,0.3930017230013618
2484,1750922012.9482656,1750922012.9602656,207501,225510,0.3603583130025072
2485,1750922012.9602656,1750922012.9722657,217110,230288,0.3721452249883441
2486,1750922012.9722657,1750922012.9842658,199605,213007,0.34504726000886876
2487,1750922012.9842658,1750922012.996266,203340,218833,0.35386012301023584
2488,1750922012.996266,1750922013.008266,204346,215480,0.34457652301352937
2489,1750922013.008266,1750922013.020266,223674,238542,0.3752952110080514
2490,1750922013.020266,1750922013.0322661,228042,242479,0.3780006500019226
2491,1750922013.0322661,1750922013.0442662,224668,241932,0.3820663799997419
2492,1750922013.0442662,1750922013.0562663,218976,236658,0.3723919750045752
2493,1750922013.0562663,1750922013.0682664,216686,232219,0.36609541399229784
2494,1750922013.0682664,1750922013.0802665,211502,225132,0.3586644690076355
2495,1750922013.0802665,1750922013.0922666,210563,231901,0.37132977599685546
2496,1750922013.0922666,1750922013.1042666,212268,238835,0.38272032400709577
2497,1750922013.1042666,1750922013.1162667,215107,238284,0.3696350819955114
2498,1750922013.1162667,1750922013.1282668,251683,259338,0.40964778399211355
2499,1750922013.1282668,1750922013.140267,238863,253960,0.3926889400026994
2500,1750922013.140267,1750922013.152267,200109,221618,0.34649492499011103
2501,1750922013.152267,1750922013.164267,198067,219468,0.34594887199637014
2502,1750922013.164267,1750922013.1762671,203342,223986,0.35360133899666835
2503,1750922013.1762671,1750922013.1882672,201002,221559,0.35101766799925826
2504,1750922013.1882672,1750922013.2002673,192855,213892,0.3374866980011575
2505,1750922013.2002673,1750922013.2122674,196171,218622,0.34787475400662515
2506,1750922013.2122674,1750922013.2242675,195179,216430,0.3499760080012493
2507,1750922013.2242675,1750922013.2362676,196906,221198,0.3422066789935343
2508,1750922013.2362676,1750922013.2482677,215507,241285,0.36989564199757297
2509,1750922013.2482677,1750922013.2602677,197288,220827,0.3435126120020868
2510,1750922013.2602677,1750922013.2722678,180546,202387,0.32752001799235586
2511,1750922013.2722678,1750922013.284268,178122,197931,0.31618680601241067
2512,1750922013.284268,1750922013.296268,179329,197832,0.32238348000100814
2513,1750922013.296268,1750922013.308268,189122,210704,0.33519767499819864
2514,1750922013.308268,1750922013.3202682,193414,210710,0.33392008699593134
2515,1750922013.3202682,1750922013.3322682,175130,190247,0.31558169799973257
2516,1750922013.3322682,1750922013.3442683,177313,192663,0.3202469160023611
2517,1750922013.3442683,1750922013.3562684,176465,193355,0.3210181259928504
2518,1750922013.3562684,1750922013.3682685,170717,185341,0.3059809620026499
2519,1750922013.3682685,1750922013.3802686,175368,189987,0.32454490099917166
2520,1750922013.3802686,1750922013.3922687,192891,209901,0.33509890298591927
2521,1750922013.3922687,1750922013.4042687,186582,199543,0.3238350659958087
2522,1750922013.4042687,1750922013.4162688,183132,196844,0.32047955799498595
2523,1750922013.4162688,1750922013.428269,176670,188715,0.30817395201302134
2524,1750922013.428269,1750922013.440269,178632,195372,0.3189765799907036
2525,1750922013.440269,1750922013.452269,182533,200027,0.3226136520097498
2526,1750922013.452269,1750922013.4642692,182217,197217,0.3151809599949047
2527,1750922013.4642692,1750922013.4762692,180371,194303,0.3123988650040701
2528,1750922013.4762692,1750922013.4882693,182444,196875,0.3192823830031557
2529,1750922013.4882693,1750922013.5002694,180778,196809,0.3165112380083883
2530,1750922013.5002694,1750922013.5122695,174617,191066,0.3119308540044585
2531,1750922013.5122695,1750922013.5242696,169719,189600,0.31608630300615914
2532,1750922013.5242696,1750922013.5362697,167695,182763,0.3163588780007558
2533,1750922013.5362697,1750922013.5482697,170329,184607,0.3078424770064885
2534,1750922013.5482697,1750922013.5602698,159485,174277,0.29149462100758683
2535,1750922013.5602698,1750922013.57227,159006,176700,0.29114982100145426
2536,1750922013.57227,1750922013.58427,149463,167155,0.27822567999828607
2537,1750922013.58427,1750922013.59627,149307,165001,0.27774972800398245
2538,1750922013.59627,1750922013.6082702,153256,163472,0.27876528300112113
2539,1750922013.6082702,1750922013.6202703,135971,147084,0.25538070299080573
2540,1750922013.6202703,1750922013.6322703,134492,150870,0.2567042040027445
2541,1750922013.6322703,1750922013.6442704,129244,145625,0.264889119003783
2542,1750922013.6442704,1750922013.6562705,121703,139294,0.2427710659976583
2543,1750922013.6562705,1750922013.6682706,126370,140701,0.24745756598713342
2544,1750922013.6682706,1750922013.6802707,129921,138557,0.2541725619958015
2545,1750922013.6802707,1750922013.6922708,111594,119579,0.2246590919967275
2546,1750922013.6922708,1750922013.7042708,108157,118277,0.23176962599973194
2547,1750922013.7042708,1750922013.716271,115277,128176,0.22859254700597376
2548,1750922013.716271,1750922013.728271,98428,111705,0.2047104379889788
2549,1750922013.728271,1750922013.740271,97003,111281,0.20348287399974652
2550,1750922013.740271,1750922013.7522712,94256,106520,0.19798189800349064
2551,1750922013.7522712,1750922013.7642713,107339,122463,0.22183916899666656
2552,1750922013.7642713,1750922013.7762713,92528,101174,0.19729631500376854
2553,1750922013.7762713,1750922013.7882714,91264,98001,0.19465092700556852
2554,1750922013.7882714,1750922013.8002715,90644,97617,0.19051934099115897
2555,1750922013.8002715,1750922013.8122716,92646,98102,0.1927726059948327
2556,1750922013.8122716,1750922013.8242717,102163,109572,0.20704642499913462
2557,1750922013.8242717,1750922013.8362718,96241,103620,0.20026492699980736
2558,1750922013.8362718,1750922013.8482718,93894,102362,0.19662986099137925
2559,1750922013.8482718,1750922013.860272,97054,106543,0.20329781500913668
2560,1750922013.860272,1750922013.872272,99746,109750,0.20586967399867717
2561,1750922013.872272,1750922013.884272,106258,116964,0.21481597199453972
2562,1750922013.884272,1750922013.8962722,105547,115595,0.21794737200252712
2563,1750922013.8962722,1750922013.9082723,109602,117579,0.21880295700975694
2564,1750922013.9082723,1750922013.9202724,106710,111712,0.21485977699921932
2565,1750922013.9202724,1750922013.9322724,106143,110848,0.21258464599668514
2566,1750922013.9322724,1750922013.9442725,105945,112060,0.2149901119992137
2567,1750922013.9442725,1750922013.9562726,105066,113710,0.21429092399193905
2568,1750922013.9562726,1750922013.9682727,100965,111269,0.20918490599433426
2569,1750922013.9682727,1750922013.9802728,102256,111975,0.21013820900407154
2570,1750922013.9802728,1750922013.9922729,101516,110971,0.21034784299263265
2571,1750922013.9922729,1750922014.004273,101011,110791,0.20908177000819705
2572,1750922014.004273,1750922014.016273,99541,110044,0.20864487599465065
2573,1750922014.016273,1750922014.028273,99021,107165,0.20563616200524848
2574,1750922014.028273,1750922014.0402732,99578,106446,0.20489064000139479
2575,1750922014.0402732,1750922014.0522733,98036,103957,0.4119993850035826
2576,1750922014.0522733,1750922014.0642734,96749,103615,0.19580662000225857
2577,1750922014.0642734,1750922014.0762734,92656,102594,0.19420711499697063
2578,1750922014.0762734,1750922014.0882735,90695,102065,0.19408528800704516
2579,1750922014.0882735,1750922014.1002736,89257,99997,0.1907593740033917
2580,1750922014.1002736,1750922014.1122737,88893,99503,0.1898214559914777
2581,1750922014.1122737,1750922014.1242738,90995,101272,0.19615573099872563
2582,1750922014.1242738,1750922014.1362739,91863,102674,0.19451992699760012
2583,1750922014.1362739,1750922014.148274,87788,98808,0.19071777499630116
2584,1750922014.148274,1750922014.160274,86952,96566,0.18994619499426335
2585,1750922014.160274,1750922014.172274,85647,93565,0.18619909000699408
2586,1750922014.172274,1750922014.1842742,85692,90298,0.1811792049993528
2587,1750922014.1842742,1750922014.1962743,85171,90492,0.18223127300734632
2588,1750922014.1962743,1750922014.2082744,84818,89051,0.18182180600706488
2589,1750922014.2082744,1750922014.2202744,82150,87117,0.18260117000318132
2590,1750922014.2202744,1750922014.2322745,78555,85312,0.17502280700136907
2591,1750922014.2322745,1750922014.2442746,80953,87308,0.17502241999318358
2592,1750922014.2442746,1750922014.2562747,82376,88440,0.1842005619982956
2593,1750922014.2562747,1750922014.2682748,82211,88522,0.17759565300366376
2594,1750922014.2682748,1750922014.2802749,79476,85919,0.178453290995094
2595,1750922014.2802749,1750922014.292275,77666,84319,0.1707621730020037
2596,1750922014.292275,1750922014.304275,75010,82220,0.17196184700878803
2597,1750922014.304275,1750922014.3162751,73036,79537,0.1651519709994318
2598,1750922014.3162751,1750922014.3282752,73660,80772,0.16784831500262953
2599,1750922014.3282752,1750922014.3402753,74853,79546,0.16549136300454848
2600,1750922014.3402753,1750922014.3522754,68637,72109,0.15191651400527917
2601,1750922014.3522754,1750922014.3642755,65730,69850,0.15650544900563546
2602,1750922014.3642755,1750922014.3762755,53334,56377,0.13656227999308612
2603,1750922014.3762755,1750922014.3882756,40121,40604,0.12206055800197646
2604,1750922014.3882756,1750922014.4002757,26462,28637,0.11145887400198262
2605,1750922014.4002757,1750922014.4122758,44265,49588,0.160228984997957
2606,1750922014.4122758,1750922014.4242759,17438,17724,0.10435354500077665
2607,1750922014.4242759,1750922014.436276,11187,13117,0.08881414600182325
2608,1750922014.436276,1750922014.448276,8973,11758,0.07045934899360873
2609,1750922014.448276,1750922014.4602761,13532,16426,0.07133614100166596
2610,1750922014.4602761,1750922014.4722762,17553,19943,0.08565939299296588
2611,1750922014.4722762,1750922014.4842763,13216,14923,0.0817555330140749
2612,1750922014.4842763,1750922014.4962764,9215,10434,0.07252732598863076
2613,1750922014.4962764,1750922014.5082765,9159,10553,0.06059838901273906
2614,1750922014.5082765,1750922014.5202765,9975,11275,0.0614014530001441
2615,1750922014.5202765,1750922014.5322766,6578,7351,0.049197487998753786
2616,1750922014.5322766,1750922014.5442767,4772,5721,0.026951129009830765
2617,1750922014.5442767,1750922014.5562768,4254,5050,0.016539609001483768
2618,1750922014.5562768,1750922014.568277,4887,5851,0.01878725300775841
2619,1750922014.568277,1750922014.580277,5147,6284,0.025211524000042118
2620,1750922014.580277,1750922014.592277,3601,4388,0.0163523939991137
2621,1750922014.592277,1750922014.6042771,2832,3639,0.014398418003111146
2622,1750922014.6042771,1750922014.6162772,2960,3698,0.013736181004787795
2623,1750922014.6162772,1750922014.6282773,3362,4199,0.01435569800378289
2624,1750922014.6282773,1750922014.6402774,3365,3973,0.013751327991485596
2625,1750922014.6402774,1750922014.6522775,2807,3538,0.013238961008028127
2626,1750922014.6522775,1750922014.6642776,2690,3415,0.013475529995048419
